auth_ts;uid
1176206936;339
1176243955;332
1176263095;212
1176272934;158
1176300790;339
1176306054;329
1176349085;176
1176349499;280
1176359776;336
1176361566;204
1176376704;340
1176443481;2
1176448110;339
1176471070;191
1176519846;224
1176521152;176
1176522591;280
1176542249;212
1176545926;342
1176595206;287
1176597105;337
1176616851;108
1176629220;2
1176653040;329
1176673598;336
1176679414;158
1176714604;343
1176722113;204
1176872261;158
1176882743;344
1176910104;2
1176926879;176
1176945290;224
1176966660;287
1176977036;212
1177031363;108
1177041145;339
1177046394;280
1177050345;345
1177071549;191
1177094032;204
1177123724;2
1177135933;344
1177137447;342
1177137888;287
1177142877;336
1177171121;176
1177172581;337
1177217346;158
1177217415;346
1177238630;329
1177275215;224
1177306173;212
1177309572;158
1177362213;2
1177365168;280
1177383954;347
1177477687;224
1177493673;108
1177500860;191
1177514545;346
1177519009;339
1177549968;350
1177603482;337
1177607531;287
1177608294;346
1177612901;176
1177678612;204
1177689089;336
1177692214;344
1177715459;351
1177733988;158
1177855709;212
1177868531;337
1177871656;158
1177880430;353
1177886998;280
1177891222;2
1177908337;224
1177928126;191
1177938042;336
1177962112;108
1178033527;346
1178038362;204
1178042013;344
1178044885;354
1178052595;287
1178111175;176
1178173703;212
1178176888;204
1178207617;224
1178208826;355
1178237096;337
1178253095;287
1178269723;336
1178274630;280
1178294489;346
1178338899;191
1178348489;158
1178371809;344
1178372258;356
1178411651;108
1178486534;2
1178490626;212
1178499460;344
1178534101;224
1178535183;357
1178556893;204
1178568048;176
1178588129;336
1178594842;191
1178606186;287
1178615031;337
1178646226;346
1178697605;358
1178760308;212
1178807577;176
1178814105;158
1178818450;280
1178821225;191
1178842470;224
1178850044;336
1178859526;359
1178862652;108
1178897784;346
1178911708;2
1178961400;358
1178967464;224
1178976029;108
1178981767;287
1179010277;176
1179020949;360
1179040297;336
1179099201;108
1179100859;280
1179109007;204
1179156878;337
1179166170;2
1179181878;361
1179186004;176
1179196566;158
1179271327;224
1179342316;362
1179348474;212
1179381920;358
1179402072;191
1179425168;287
1179502265;363
1179516511;361
1179616761;336
1179650800;358
1179661729;364
1179678170;280
1179681882;108
1179697657;2
1179712008;204
1179736383;287
1179739697;191
1179749055;158
1179766328;224
1179787980;176
1179820710;365
1179821024;108
1179824925;280
1179855842;212
1179896459;158
1179937431;191
1179941229;361
1179962614;204
1179979212;366
1179996536;280
1180058928;224
1180065817;361
1180068254;212
1180072758;204
1180075437;336
1180079949;108
1180109300;158
1180137237;367
1180160398;358
1180227851;108
1180261679;158
1180274450;2
1180291074;191
1180294788;368
1180316382;204
1180322805;280
1180324203;287
1180332135;224
1180333869;176
1180351386;361
1180366343;336
1180451868;369
1180457406;158
1180462184;108
1180485450;212
1180551211;191
1180566972;2
1180608480;370
1180616296;176
1180661166;287
1180681257;191
1180683642;367
1180714994;108
1180746295;358
1180764626;372
1180786691;336
1180803349;224
1180819403;204
1180842803;212
1180848689;176
1180854523;158
1180880357;280
1180920310;373
1180931700;287
1180971650;108
1181041417;372
1181047111;191
1181063446;204
1181075534;374
1181106865;336
1181162955;2
1181210856;191
1181224045;367
1181229162;280
1181230301;375
1181280515;2
1181292430;212
1181308369;191
1181317252;176
1181371692;287
1181384613;376
1181385145;224
1181433150;158
1181525821;108
1181538474;377
1181548200;287
1181561461;204
1181570372;224
1181597998;372
1181620572;336
1181647714;280
1181659815;158
1181691885;378
1181699579;176
1181732614;2
1181740322;367
1181754694;191
1181794635;204
1181827933;2
1181844849;379
1181855579;280
1181866706;212
1181873239;336
1181924617;158
1181932398;224
1181980487;287
1181997370;380
1182009211;108
1182013347;336
1182026095;191
1182094529;204
1182107144;372
1182149449;382
1182189700;2
1182200374;191
1182237024;336
1182248896;176
1182301089;383
1182344795;158
1182356279;287
1182363066;280
1182379052;108
1182427440;212
1182452293;384
1182472375;224
1182524505;336
1182528793;176
1182570152;212
1182570381;2
1182593950;108
1182597877;287
1182603063;385
1182625313;204
1182645231;372
1182649046;158
1182748196;204
1182753401;386
1182774277;336
1182802506;191
1182810621;280
1182903311;387
1182934825;2
1182945169;191
1182982913;176
1182996350;108
1183007259;280
1183017354;287
1183036398;372
1183044868;224
1183052794;388
1183105357;176
1183106577;287
1183129289;385
1183133110;212
1183147883;2
1183196987;158
1183201853;389
1183205502;336
1183209464;287
1183230643;204
1183306413;336
1183350490;390
1183358418;372
1183390698;2
1183394218;191
1183397292;108
1183402410;385
1183419804;336
1183438929;204
1183484988;176
1183498708;391
1183546224;280
1183567408;191
1183603333;212
1183630244;287
1183636917;224
1183646510;392
1183671294;390
1183708195;372
1183714201;158
1183754233;385
1183793379;204
1183793896;393
1183829438;108
1183834310;2
1183890629;212
1183940870;394
1183945330;224
1183950546;176
1183973435;158
1183981693;287
1183991723;212
1183999846;390
1184001486;108
1184005580;336
1184048276;2
1184069793;176
1184078132;385
1184083802;280
1184087435;395
1184105815;224
1184142837;191
1184193110;204
1184233591;397
1184251940;385
1184259567;280
1184265222;372
1184284282;176
1184305049;336
1184305826;212
1184379343;398
1184384736;287
1184402249;108
1184465199;158
1184503872;2
1184524691;399
1184557911;287
1184563109;390
1184638831;204
1184640082;224
1184646622;191
1184649417;385
1184669638;400
1184678514;212
1184699507;287
1184712352;336
1184770022;108
1184779996;280
1184790207;287
1184813654;224
1184814186;401
1184830733;390
1184883419;176
1184883939;158
1184904859;212
1184958338;402
1184959884;2
1185004431;204
1185019619;385
1185052364;224
1185069451;280
1185080279;212
1185102095;404
1185106407;204
1185119759;336
1185130080;390
1185227747;287
1185237109;191
1185243604;390
1185245460;405
1185349753;2
1185355827;108
1185388435;406
1185425621;212
1185440597;176
1185455272;224
1185462799;390
1185488200;158
1185514191;336
1185531022;407
1185554509;176
1185556863;280
1185593996;385
1185618311;390
1185625454;287
1185645337;204
1185673223;408
1185685681;191
1185713767;280
1185732712;158
1185775477;224
1185778654;407
1185815041;409
1185816665;176
1185845858;385
1185873570;280
1185901963;390
1185914120;2
1185924231;336
1185937857;224
1185940146;212
1185956476;411
1185956835;108
1185997342;204
1186002989;2
1186032165;176
1186068801;280
1186082388;409
1186097532;412
1186099877;2
1186152632;287
1186162275;390
1186172780;158
1186204874;2
1186225476;385
1186238210;413
1186249551;191
1186279190;204
1186313303;212
1186348076;280
1186378513;414
1186417552;108
1186445636;336
1186488209;390
1186510454;224
1186518442;415
1186518521;176
1186522479;212
1186573487;158
1186613643;409
1186627235;280
1186643195;2
1186648670;415
1186657999;416
1186663605;287
1186725661;414
1186745594;191
1186779434;2
1186797186;417
1186803541;224
1186845968;108
1186870400;176
1186874724;204
1186894282;280
1186907794;224
1186921820;390
1186935486;191
1186936006;418
1187012846;336
1187043122;212
1187043259;2
1187074460;419
1187095504;158
1187148217;415
1187163877;280
1187185727;2
1187198423;287
1187202597;414
1187212551;420
1187258447;336
1187324802;191
1187326916;158
1187343302;2
1187350279;421
1187353955;287
1187356960;204
1187358056;390
1187362410;176
1187409840;108
1187444682;224
1187453960;191
1187487647;422
1187533052;224
1187596941;212
1187602523;287
1187604126;422
1187607687;280
1187624657;423
1187658388;176
1187664716;415
1187670692;191
1187695616;336
1187734125;108
1187755005;158
1187761310;424
1187762882;390
1187803476;176
1187843473;204
1187865612;390
1187882441;2
1187897609;425
1187908388;415
1187967035;212
1187979809;176
1188001748;280
1188019814;108
1188033556;426
1188053958;224
1188057087;204
1188073834;287
1188126302;108
1188132441;426
1188157579;422
1188169152;427
1188177194;390
1188224974;176
1188229863;191
1188234932;158
1188248936;336
1188258007;212
1188290025;224
1188290919;2
1188296886;287
1188304398;429
1188384534;422
1188417382;425
1188421773;336
1188439298;430
1188447869;204
1188511667;427
1188519916;176
1188527804;336
1188530879;426
1188548016;204
1188553561;224
1188556956;422
1188558580;212
1188573851;431
1188580426;158
1188584970;280
1188598728;287
1188617034;427
1188641911;108
1188645785;390
1188659026;224
1188708062;433
1188740988;191
1188745591;204
1188796477;2
1188808874;426
1188841930;434
1188850603;336
1188888294;176
1188940056;336
1188945094;425
1188954653;204
1188968910;422
1188975458;437
1188990501;280
1188993825;108
1189021512;287
1189025782;191
1189108648;438
1189132157;224
1189158537;212
1189162517;426
1189182312;427
1189182783;158
1189187404;390
1189203193;287
1189241501;439
1189290537;212
1189303967;2
1189306050;204
1189318225;176
1189319902;191
1189323887;108
1189357725;336
1189374018;440
1189383538;425
1189424550;224
1189438256;2
1189484268;158
1189506203;441
1189508672;176
1189517015;204
1189548737;426
1189556391;280
1189575739;158
1189615039;108
1189626031;427
1189629462;390
1189638055;442
1189680053;212
1189705001;158
1189710812;336
1189767719;287
1189768116;176
1189769578;444
1189776158;425
1189803678;2
1189819157;442
1189822800;280
1189854380;191
1189875062;108
1189900258;204
1189900772;446
1189904713;158
1189911484;224
1189953545;212
1189967556;426
1189987056;191
1189997463;336
1190017191;442
1190031640;447
1190045332;441
1190069449;176
1190110947;280
1190146234;212
1190162182;448
1190188323;336
1190196796;287
1190200319;204
1190205916;390
1190210293;108
1190239410;212
1190250877;425
1190256863;426
1190285169;2
1190292401;449
1190306788;441
1190320409;287
1190345977;158
1190369553;336
1190375794;280
1190405147;224
1190422298;450
1190499184;191
1190551875;451
1190555300;425
1190556616;442
1190564166;280
1190584010;390
1190587504;450
1190594023;224
1190639842;176
1190652796;108
1190681132;452
1190705562;158
1190712711;441
1190728957;336
1190758622;204
1190788519;287
1190793467;224
1190810073;453
1190819012;2
1190819439;212
1190841915;176
1190847601;390
1190859297;426
1190861099;158
1190866785;191
1190885587;442
1190936437;425
1190938698;454
1190941152;287
1190941308;441
1190956925;108
1190970708;2
1190981992;336
1191011742;450
1191048972;451
1191049937;204
1191067009;455
1191080409;280
1191087090;390
1191123783;158
1191151821;2
1191168560;442
1191195007;456
1191247611;280
1191261105;287
1191272479;191
1191278596;450
1191298654;336
1191317340;390
1191322694;457
1191346613;158
1191349251;287
1191374031;426
1191382248;176
1191382526;224
1191409511;212
1191429762;441
1191441067;450
1191450072;458
1191489803;108
1191503271;212
1191524854;2
1191538045;158
1191547566;451
1191566493;458
1191577142;459
1191580540;280
1191590049;287
1191594884;450
1191617870;390
1191624377;204
1191635241;442
1191692800;456
1191694339;176
1191703905;461
1191710500;450
1191718729;191
1191723144;441
1191775207;224
1191787106;336
1191792795;390
1191820199;426
1191823751;2
1191830363;463
1191899623;441
1191913641;458
1191914796;158
1191940801;461
1191944062;224
1191956206;176
1191956517;465
1191958409;287
1191964930;212
1191969211;450
1192030787;456
1192033367;442
1192044746;108
1192045490;458
1192061396;158
1192064440;280
1192077922;2
1192082369;466
1192101453;336
1192147207;390
1192159293;191
1192172338;204
1192180998;287
1192187115;158
1192201189;280
1192207921;467
1192269923;176
1192333173;468
1192346202;280
1192366027;461
1192371700;212
1192386949;2
1192403659;458
1192412677;204
1192414879;191
1192458128;469
1192478123;467
1192482870;224
1192493160;176
1192493536;450
1192495184;108
1192538822;158
1192562505;456
1192568863;336
1192582785;470
1192583907;191
1192617363;287
1192658672;158
1192667722;212
1192707148;471
1192713141;224
1192729793;390
1192730892;456
1192745821;458
1192747823;469
1192789045;2
1192810562;204
1192831217;472
1192905214;390
1192923213;280
1192923259;467
1192937282;212
1192942230;469
1192951374;458
1192954994;473
1192973434;456
1192995558;191
1193034481;467
1193045678;280
1193078480;475
1193081508;204
1193082718;108
1193090752;176
1193096098;287
1193120914;336
1193139511;473
1193154539;456
1193187416;2
1193188509;158
1193201677;476
1193217576;458
1193306718;224
1193323692;204
1193324585;477
1193360251;390
1193364178;458
1193412392;473
1193418619;212
1193435737;469
1193436093;176
1193440270;287
1193447207;478
1193502526;224
1193520760;390
1193534489;280
1193561595;191
1193567534;458
1193573143;479
1193576074;158
1193577234;212
1193581251;108
1193595641;467
1193636161;176
1193654282;336
1193687154;456
1193695194;480
1193703864;473
1193717401;390
1193724779;467
1193757539;2
1193787799;336
1193791659;224
1193797713;280
1193797927;469
1193798763;204
1193816963;481
1193817982;390
1193824882;158
1193861479;108
1193871962;287
1193938451;482
1193961077;473
1193979741;390
1193985842;458
1194018598;191
1194026057;224
1194029777;336
1194033273;469
1194059658;483
1194095336;212
1194120843;480
1194163950;176
1194180586;484
1194239503;224
1194261588;191
1194271418;287
1194299534;467
1194301237;485
1194306226;2
1194310072;204
1194329279;473
1194346092;158
1194351651;336
1194398534;280
1194420791;108
1194421611;486
1194497021;204
1194499611;390
1194519765;483
1194541710;487
1194593220;108
1194601905;176
1194607301;212
1194611406;480
1194613161;158
1194613245;2
1194620142;390
1194639589;467
1194661535;488
1194731621;191
1194758803;473
1194765100;176
1194779444;224
1194781087;489
1194805040;336
1194821952;480
1194855163;287
1194856142;191
1194900368;490
1194919933;212
1194920199;158
1194924833;336
1194980324;108
1194996743;390
1194998588;280
1195002654;467
1195013258;336
1195014990;489
1195018337;176
1195019379;491
1195087211;483
1195093209;2
1195101071;204
1195137581;390
1195138121;492
1195163997;224
1195236044;158
1195238550;480
1195239693;191
1195254403;491
1195256595;493
1195284354;489
1195313318;473
1195331634;212
1195348585;287
1195356593;158
1195363628;336
1195374803;494
1195391649;108
1195419677;280
1195449348;483
1195475819;390
1195492745;495
1195507495;204
1195558601;224
1195570174;158
1195574912;467
1195580730;280
1195595023;287
1195602521;176
1195610423;496
1195626268;336
1195630556;2
1195640856;494
1195648101;191
1195712192;280
1195727839;497
1195750716;494
1195769240;489
1195774240;204
1195782062;212
1195811554;158
1195844992;498
1195886876;467
1195895472;108
1195952197;483
1195953890;287
1195959692;280
1195961885;499
1195980573;390
1196005621;212
1196030958;224
1196033296;489
1196061421;176
1196077773;2
1196078518;500
1196080005;204
1196106427;336
1196115365;212
1196143766;494
1196194893;501
1196214706;499
1196219271;191
1196261854;158
1196311011;502
1196319763;280
1196335963;494
1196345053;176
1196345773;108
1196346925;499
1196375538;336
1196425099;204
1196426873;504
1196440953;176
1196450117;191
1196481939;483
1196482956;467
1196533568;212
1196538493;287
1196540577;280
1196542479;505
1196547869;224
1196563615;390
1196586813;204
1196600597;2
1196614991;336
1196643000;494
1196657832;506
1196681718;212
1196689170;505
1196711102;108
1196712366;224
1196712941;499
1196738430;204
1196759668;176
1196772933;507
1196775479;336
1196789386;158
1196803141;191
1196815918;467
1196826572;504
1196837820;2
1196862292;212
1196871581;204
1196886123;287
1196887781;508
1196916141;224
1196950644;2
1196964535;176
1197002380;509
1197029135;494
1197042445;212
1197052741;280
1197062151;483
1197098922;204
1197101699;287
1197114982;390
1197116728;510
1197158763;224
1197180196;467
1197182470;212
1197213064;508
1197225717;494
1197230829;511
1197231144;108
1197251069;507
1197257441;158
1197274406;191
1197319923;508
1197326351;494
1197339371;504
1197344682;512
1197358656;336
1197367469;176
1197392471;2
1197410182;467
1197458289;513
1197468517;390
1197475785;204
1197502610;280
1197503986;287
1197542541;483
1197571651;514
1197573384;508
1197593129;504
1197605278;510
1197606521;212
1197609350;108
1197639718;2
1197662295;191
1197668138;224
1197683200;176
1197684769;515
1197690945;511
1197779480;467
1197795778;513
1197797644;516
1197800328;507
1197813434;280
1197817291;483
1197818288;508
1197835640;158
1197846224;390
1197890851;287
1197907812;336
1197910277;518
1197937113;280
1198022669;519
1198029556;204
1198049110;2
1198049142;212
1198060630;511
1198076607;176
1198085511;191
1198086954;507
1198097067;504
1198108568;287
1198110509;508
1198131596;510
1198134822;521
1198139245;224
1198153711;108
1198174915;518
1198184097;2
1198246735;522
1198267199;483
1198293199;108
1198296029;336
1198327348;390
1198329001;513
1198358410;523
1198365572;508
1198374363;467
1198385815;204
1198418535;280
1198436270;158
1198445349;504
1198457603;513
1198468322;522
1198469849;524
1198482481;483
1198484315;508
1198486359;511
1198498137;507
1198533897;176
1198536218;224
1198564571;2
1198581052;525
1198608816;523
1198622020;518
1198625871;191
1198631646;158
1198637913;108
1198638021;212
1198649834;287
1198692020;526
1198711293;510
1198733955;513
1198793144;522
1198798483;523
1198799496;224
1198802754;527
1198803664;280
1198813007;336
1198813893;507
1198836455;108
1198836856;467
1198861226;2
1198864525;483
1198870585;504
1198891437;390
1198899477;518
1198901563;287
1198906265;212
1198913255;529
1198924116;176
1198934194;191
1198957946;511
1198968682;523
1198970007;510
1198974469;204
1199023524;530
1199044242;158
1199056578;224
1199064067;204
1199069249;2
1199091750;483
1199093399;513
1199120427;336
1199133562;531
1199137782;191
1199164796;287
1199181336;108
1199203528;510
1199243371;532
1199244073;176
1199258307;390
1199259302;287
1199273622;212
1199344901;527
1199352950;533
1199358480;108
1199360315;522
1199360731;467
1199370303;2
1199394013;483
1199403107;280
1199410158;390
1199415879;336
1199420886;204
1199424503;504
1199447937;158
1199462301;534
1199486424;224
1199486469;287
1199526681;511
1199527523;212
1199531632;523
1199546583;336
1199563841;176
1199571426;535
1199575591;510
1199635669;204
1199636511;513
1199656692;511
1199670737;522
1199680324;536
1199702990;191
1199744023;390
1199760375;176
1199775429;511
1199778880;224
1199788996;537
1199832719;467
1199840240;108
1199863223;176
1199873443;2
1199879848;504
1199888650;510
1199897445;538
1199924040;280
1199935025;483
1199953437;390
1199955668;287
1199956597;158
1199966932;191
1199973582;511
1200005670;539
1200028805;2
1200032922;212
1200033093;336
1200048599;523
1200107034;204
1200113673;540
1200147720;224
1200160182;2
1200179918;522
1200221454;541
1200272637;540
1200273976;2
1200276100;287
1200287325;176
1200301509;467
1200320019;158
1200320207;108
1200322819;511
1200329014;542
1200349625;336
1200351012;537
1200355370;280
1200360873;540
1200366104;510
1200375509;191
1200376256;287
1200436355;543
1200479434;212
1200493102;537
1200499537;483
1200504005;287
1200506525;204
1200512425;523
1200543477;544
1200544277;390
1200569863;467
1200607422;537
1200621393;280
1200646116;287
1200650381;546
1200652775;511
1200660181;176
1200689968;224
1200718205;537
1200721168;522
1200730397;2
1200733789;158
1200752596;540
1200757068;547
1200763114;204
1200770941;523
1200773048;176
1200775912;191
1200831801;510
1200857573;483
1200860668;108
1200863538;548
1200898744;467
1200926023;336
1200969794;549
1200986683;204
1201046282;191
1201058809;212
1201068296;158
1201075835;550
1201079376;390
1201134687;483
1201136972;108
1201143397;2
1201170019;287
1201181662;551
1201196687;522
1201201778;280
1201203204;467
1201229611;224
1201230181;546
1201234818;537
1201246152;523
1201275795;540
1201287277;552
1201343452;176
1201356408;523
1201392680;553
1201395907;483
1201402795;191
1201448415;467
1201466232;212
1201485449;537
1201489443;204
1201493645;522
1201497523;224
1201497871;554
1201501254;158
1201522553;336
1201528284;2
1201532757;108
1201584301;280
1201602853;555
1201635458;546
1201659878;522
1201669627;212
1201673939;390
1201675423;204
1201685677;287
1201707625;556
1201715577;176
1201739049;523
1201751594;191
1201751746;483
1201776121;280
1201804413;336
1201810505;555
1201812189;557
1201843818;108
1201849602;483
1201853324;2
1201909668;224
1201916545;558
1201918458;336
1201954188;554
1201954512;158
1201959091;390
1201961165;555
1201971089;287
1202019371;546
1202020694;559
1202022176;467
1202031182;483
1202082074;204
1202100803;2
1202124638;560
1202129496;158
1202175371;467
1202219632;224
1202221467;555
1202224750;191
1202228376;561
1202232694;212
1202233116;204
1202240849;280
1202244147;158
1202249129;559
1202260181;483
1202272967;176
1202331909;562
1202369021;287
1202375907;554
1202382677;336
1202393917;224
1202394498;108
1202404042;212
1202408317;390
1202412514;546
1202423603;158
1202435239;563
1202481012;554
1202525548;336
1202529467;176
1202538366;564
1202570876;191
1202575685;280
1202596541;559
1202596566;287
1202614758;212
1202614966;158
1202639035;562
1202641292;565
1202653406;2
1202672622;336
1202688476;176
1202688814;483
1202689024;555
1202728329;204
1202742512;559
1202744015;567
1202747226;467
1202752237;562
1202785303;561
1202798391;483
1202846539;568
1202868113;176
1202869253;158
1202878702;467
1202888696;390
1202891022;280
1202898440;191
1202900284;561
1202901551;554
1202913269;108
1202944804;564
1202948863;569
1202957189;224
1202960389;336
1202979586;280
1202980260;176
1203029927;467
1203042627;554
1203050988;570
1203062358;569
1203064300;336
1203072753;176
1203114757;158
1203147448;287
1203150267;561
1203152915;571
1203172999;555
1203182135;336
1203186141;224
1203206881;212
1203208574;2
1203210639;204
1203254644;572
1203279288;191
1203284101;280
1203288384;559
1203294773;108
1203300562;158
1203310965;176
1203324567;483
1203344925;555
1203353292;562
1203356177;573
1203358231;467
1203402625;2
1203434351;554
1203457514;574
1203464861;390
1203505740;570
1203539530;280
1203544755;569
1203558656;575
1203560691;2
1203561725;176
1203591169;108
1203618324;224
1203631466;280
1203633686;191
1203637246;287
1203658253;336
1203659604;576
1203663133;559
1203671694;176
1203677157;212
1203697072;158
1203702033;562
1203710582;467
1203721912;191
1203729509;390
1203748562;554
1203760358;577
1203770469;204
1203779239;287
1203831326;483
1203844177;555
1203849659;569
1203860919;578
1203870971;204
1203892518;2
1203899552;287
1203918088;108
1203918280;559
1203954010;467
1203957468;158
1203958176;570
1203961289;579
1203967350;224
1203982808;204
1203993541;562
1204011734;483
1204061467;580
1204061807;554
1204062876;575
1204093047;336
1204103135;467
1204115877;191
1204132965;280
1204153484;562
1204160585;575
1204161454;581
1204186624;176
1204191710;390
1204197545;559
1204206325;108
1204225585;204
1204228997;212
1204261251;583
1204318812;555
1204319986;204
1204323521;2
1204324389;287
1204326133;224
1204360859;584
1204378374;212
1204398623;569
1204404801;483
1204408086;280
1204425925;108
1204454618;158
1204460279;585
1204481651;191
1204495523;584
1204506918;336
1204508396;2
1204542368;176
1204556761;562
1204559511;586
1204583532;467
1204593500;390
1204598864;287
1204625923;2
1204628207;158
1204631985;212
1204658556;588
1204718429;280
1204745523;108
1204748573;224
1204757414;589
1204765911;569
1204809430;287
1204856087;590
1204859798;555
1204859992;191
1204875166;2
1204897411;562
1204907418;390
1204908644;204
1204926497;483
1204934917;176
1204954575;591
1205020451;2
1205052879;592
1205058763;584
1205060078;336
1205070830;483
1205075944;108
1205099112;191
1205118275;212
1205119279;569
1205120503;390
1205125281;287
1205139069;204
1205150999;593
1205154332;589
1205154870;555
1205176303;467
1205177530;280
1205179821;158
1205189379;224
1205193325;108
1205239296;390
1205248936;594
1205253526;591
1205295314;562
1205311029;176
1205338477;158
1205346691;595
1205375397;589
1205379895;212
1205402300;2
1205410541;467
1205413921;584
1205434759;483
1205444264;596
1205464300;158
1205466493;390
1205484713;591
1205541657;597
1205548220;280
1205562076;589
1205569364;390
1205574129;569
1205597995;204
1205598019;467
1205603096;191
1205622110;336
1205625675;212
1205636298;280
1205638869;599
1205656993;555
1205686512;224
1205689746;287
1205695145;158
1205698632;589
1205735902;600
1205746777;204
1205749820;591
1205768400;555
1205784046;108
1205785730;584
1205810944;176
1205824930;336
1205832756;601
1205851753;591
1205856205;600
1205862341;2
1205869141;562
1205899330;483
1205911731;176
1205929432;602
1205972981;212
1205993178;108
1206020810;589
1206025930;603
1206026625;584
1206033435;224
1206037924;287
1206039448;591
1206049134;562
1206049940;483
1206074449;599
1206086467;204
1206110326;390
1206122126;280
1206122251;604
1206132129;336
1206133946;569
1206148508;467
1206166977;287
1206177089;555
1206187647;191
1206218396;605
1206239439;176
1206255871;591
1206259390;158
1206267198;569
1206314029;467
1206314366;606
1206329868;224
1206342166;204
1206342381;176
1206343819;390
1206350755;589
1206355552;2
1206381600;287
1206410160;607
1206411445;600
1206436942;336
1206440114;108
1206471958;483
1206474405;191
1206479717;212
1206491169;599
1206505781;608
1206522578;591
1206526510;584
1206540054;2
1206574606;562
1206601227;609
1206633059;280
1206635555;555
1206642434;176
1206673761;589
1206681507;158
1206686901;607
1206696500;611
1206729133;555
1206736136;584
1206745953;605
1206789688;390
1206791601;612
1206807381;467
1206809314;599
1206824333;2
1206833951;555
1206847570;212
1206862804;483
1206872150;158
1206874686;584
1206877595;191
1206878258;224
1206879481;607
1206882931;613
1206885785;336
1206898692;108
1206918424;204
1206952594;589
1206956819;287
1206957998;280
1206977689;615
1207010208;600
1207056535;483
1207072276;616
1207080236;336
1207084626;605
1207089209;562
1207142533;212
1207166693;617
1207178113;176
1207193349;612
1207203762;204
1207234108;158
1207251716;191
1207252331;390
1207260941;618
1207269011;584
1207271092;467
1207274982;483
1207277804;108
1207303278;600
1207328297;555
1207330529;176
1207334240;599
1207350608;589
1207351614;212
1207355021;619
1207365827;336
1207368184;2
1207368930;613
1207400300;483
1207414953;287
1207424128;224
1207448932;620
1207450977;607
1207511177;204
1207514863;280
1207526583;108
1207527345;589
1207527519;467
1207540193;605
1207542675;621
1207572987;390
1207585033;599
1207622394;562
1207624502;607
1207632873;2
1207636252;622
1207639733;616
1207655476;108
1207670833;204
1207671360;212
1207677130;600
1207686015;612
1207691870;224
1207694923;176
1207701594;191
1207703779;605
1207704908;336
1207708885;555
1207729662;623
1207756202;280
1207786434;158
1207822907;624
1207828155;623
1207864496;584
1207867198;191
1207878735;607
1207886917;204
1207898307;600
1207905518;612
1207910050;555
1207915986;625
1207958062;467
1207959270;613
1207976523;287
1207978548;483
1207983274;562
1208003651;620
1208008901;626
1208012462;607
1208014802;336
1208048796;108
1208070266;176
1208081640;390
1208089067;623
1208101652;628
1208111322;2
1208112362;191
1208132982;212
1208149309;620
1208167633;467
1208168253;483
1208170649;224
1208177461;616
1208177639;158
1208188556;605
1208191665;108
1208194239;629
1208204556;612
1208208629;613
1208211775;584
1208213955;390
1208234922;287
1208253804;555
1208265968;280
1208273279;624
1208286664;630
1208299857;2
1208320302;158
1208335406;204
1208344843;336
1208375441;607
1208377284;224
1208378926;632
1208379345;600
1208389357;562
1208409738;555
1208417539;624
1208430277;390
1208459457;623
1208471026;633
1208514906;616
1208532869;212
1208544547;624
1208551694;600
1208557889;191
1208558048;605
1208558869;176
1208562965;634
1208568170;623
1208574527;612
1208584860;280
1208596545;584
1208623452;562
1208636944;204
1208645199;158
1208646707;483
1208654744;635
1208661028;467
1208693190;108
1208697463;630
1208746363;636
1208751382;605
1208752851;616
1208753052;555
1208759412;176
1208774529;562
1208775465;613
1208818630;287
1208831769;204
1208836291;336
1208837822;637
1208842084;2
1208864331;634
1208890242;108
1208900264;562
1208903052;224
1208928192;600
1208929122;638
1208947204;212
1208951799;584
1208958844;390
1208974766;191
1208993116;204
1208996990;224
1208997173;636
1209003995;624
1209006933;612
1209020264;639
1209057587;336
1209078600;623
1209094883;636
1209110604;280
1209111248;640
1209160841;467
1209179903;555
1209186432;212
1209191629;287
1209199834;204
1209202075;641
1209208550;483
1209209437;158
1209229694;605
1209238747;2
1209241170;336
1209249928;624
1209260868;390
1209282609;287
1209292745;642
1209303003;636
1209325752;204
1209346079;108
1209353500;176
1209357263;634
1209359793;467
1209364796;613
1209372286;212
1209373217;624
1209377996;555
1209383259;643
1209387739;280
1209391341;224
1209408542;612
1209416155;623
1209417847;562
1209445065;176
1209473617;644
1209508449;634
1209509230;204
1209516931;600
1209533235;605
1209537965;584
1209554084;191
1209563820;646
1209567630;555
1209593422;624
1209597669;212
1209614084;483
1209620355;108
1209653868;648
1209669407;642
1209736227;634
1209739476;390
1209743763;649
1209795952;613
1209799507;2
1209804699;636
1209804994;287
1209805473;158
1209822124;467
1209833504;650
1209836212;555
1209837504;336
1209851460;176
1209852853;390
1209866986;224
1209871154;280
1209871434;562
1209872036;204
1209923092;653
1209928663;623
1209975288;336
1209976411;191
1209979484;224
1209989424;600
1209997784;158
1209997997;584
1210005374;555
1210012527;654
1210015513;212
1210060233;483
1210061642;390
1210079789;467
1210089676;2
1210101810;655
1210116849;605
1210143368;623
1210190942;656
1210196099;642
1210222232;108
1210234661;562
1210270697;584
1210272551;613
1210279923;657
1210281405;336
1210297932;280
1210321361;108
1210330557;467
1210332815;212
1210342712;390
1210368754;658
1210374486;204
1210379937;555
1210387882;287
1210394326;336
1210399178;176
1210406888;158
1210434189;650
1210443372;191
1210451241;642
1210457435;659
1210463174;613
1210467771;483
1210493582;212
1210514641;584
1210545966;660
1210554529;623
1210559882;600
1210568341;176
